latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_month,acq_day,temperature,humidity,vapour_pressure,precipitation,soil_moisture,soil_temperature,wind,dew_point
41.52946,15.63297,303.87,0.4,0.37,2022-07-08,01:02,N20,VIIRS,n,2.0NRT,289.37,0.51,N,7,8,23.2185,46.644913,1.5192924,0.0,0.3,25.7185,6.489992,11.1685
41.05353,15.7101,304.92,0.41,0.37,2022-07-09,00:43,N20,VIIRS,n,2.0NRT,287.08,0.43,N,7,9,18.630001,67.21407,0.7043493,0.0,0.316,22.28,7.9932976,12.429999
41.19183,15.51947,334.92,0.44,0.38,2022-07-09,12:06,N20,VIIRS,n,2.0NRT,302.86,13.53,D,7,9,23.761,55.997646,1.2943181,0.2,0.297,24.661,26.339111,14.461
41.19247,15.5247,344.27,0.44,0.38,2022-07-09,12:06,N20,VIIRS,n,2.0NRT,310.71,13.53,D,7,9,23.709,55.98476,1.2906624,0.2,0.297,24.609,26.339111,14.409
41.34949,15.82013,345.25,0.45,0.39,2022-07-09,12:06,N20,VIIRS,n,2.0NRT,303.79,4.26,D,7,9,26.76,44.62017,1.9466791,0.0,0.447,26.81,18.79255,13.71
41.3513,15.82226,340.83,0.45,0.39,2022-07-09,12:06,N20,VIIRS,n,2.0NRT,304.48,7.86,D,7,9,26.76,44.62017,1.9466791,0.0,0.447,26.81,18.79255,13.71
41.35305,15.8194,331.23,0.45,0.39,2022-07-09,12:06,N20,VIIRS,n,2.0NRT,302.42,4.26,D,7,9,26.773,44.623722,1.9480392,0.0,0.447,26.823,18.79255,13.723
41.58358,15.7278,340.96,0.45,0.39,2022-07-09,12:06,N20,VIIRS,n,2.0NRT,307.11,7.15,D,7,9,27.301,41.138603,2.135809,0.0,0.297,29.601,21.889065,12.951
41.27756,16.08152,299.37,0.4,0.44,2022-07-10,00:24,N20,VIIRS,n,2.0NRT,287.54,0.3,N,7,10,20.8435,57.68691,1.0426384,0.0,0.363,23.8935,11.457958,12.1935
41.37607,15.39288,332.98,0.43,0.46,2022-07-10,00:24,N20,VIIRS,n,2.0NRT,290.23,7.26,N,7,10,20.498,58.174488,1.0089649,0.0,0.329,24.298,11.4862,11.998
41.37655,15.38771,309.61,0.43,0.46,2022-07-10,00:24,N20,VIIRS,n,2.0NRT,285.76,7.26,N,7,10,20.472,58.16815,1.0075041,0.0,0.329,24.272001,11.4862,11.972
41.4344,15.95351,306.29,0.41,0.45,2022-07-10,00:24,N20,VIIRS,n,2.0NRT,288.51,0.89,N,7,10,22.1215,58.56687,1.1038151,0.0,0.152,24.171501,9.726664,13.6215
41.43487,15.94863,303.02,0.41,0.45,2022-07-10,00:24,N20,VIIRS,n,2.0NRT,287.95,0.66,N,7,10,22.1215,58.56687,1.1038151,0.0,0.152,24.171501,9.726664,13.6215
41.4426,15.9549,303.24,0.41,0.45,2022-07-10,00:24,N20,VIIRS,n,2.0NRT,288.17,1.26,N,7,10,22.127998,58.568436,1.1042091,0.0,0.152,24.178,9.726664,13.628
41.15773,16.60962,308.71,0.78,0.78,2022-07-10,02:04,N20,VIIRS,n,2.0NRT,285.91,1.86,N,7,10,21.27,57.413425,1.0771656,0.0,0.214,23.470001,12.324414,12.5199995
41.15841,16.6154,308.53,0.78,0.78,2022-07-10,02:04,N20,VIIRS,n,2.0NRT,286.28,2.47,N,7,10,21.322,57.426174,1.080273,0.0,0.214,23.522001,12.324414,12.572
41.37627,15.38592,323.88,0.67,0.74,2022-07-10,02:04,N20,VIIRS,n,2.0NRT,284.64,5.08,N,7,10,20.015501,60.20192,0.9318932,0.0,0.329,22.9655,10.966713,12.065499
41.37698,15.3945,309.12,0.67,0.74,2022-07-10,02:04,N20,VIIRS,n,2.0NRT,285.16,3.44,N,7,10,20.074001,60.21572,0.9349412,0.0,0.329,23.024,10.966713,12.124
41.37941,15.38713,313.74,0.67,0.74,2022-07-10,02:04,N20,VIIRS,n,2.0NRT,284.19,3.23,N,7,10,20.0545,60.211117,0.93392396,0.0,0.329,23.0045,10.966713,12.1045
41.23826,16.0256,330.61,0.39,0.36,2022-07-10,11:49,N20,VIIRS,l,2.0NRT,303.9,0.89,D,7,10,25.371,50.725113,1.5956539,0.0,0.457,24.471,12.313893,14.421
41.37829,15.39137,315.68,0.38,0.59,2022-07-11,00:05,N20,VIIRS,n,2.0NRT,287.22,1.31,N,7,11,21.074001,44.374683,1.3904356,0.0,0.307,25.324001,4.2136917,8.474
41.37971,15.38955,319.2,0.38,0.59,2022-07-11,00:05,N20,VIIRS,n,2.0NRT,286.76,1.34,N,7,11,21.0805,44.37651,1.3909438,0.0,0.307,25.3305,4.2136917,8.4805
41.4082,15.70286,304.79,0.37,0.58,2022-07-11,00:05,N20,VIIRS,n,2.0NRT,286.92,0.55,N,7,11,21.7955,46.409367,1.3999187,0.0,0.188,26.345499,8.913181,9.7955
41.3749,15.38916,306.25,0.4,0.6,2022-07-11,01:45,N20,VIIRS,n,2.0NRT,285.07,0.72,N,7,11,20.709,45.029755,1.3436145,0.0,0.307,24.359001,5.154415,8.359
41.15426,15.5947,339.85,0.54,0.42,2022-07-11,11:28,N20,VIIRS,n,2.0NRT,304.94,6.92,D,7,11,25.2995,48.77246,1.6519295,0.0,0.22,24.9495,13.979871,13.7495
41.18332,15.57867,337.18,0.54,0.42,2022-07-11,11:28,N20,VIIRS,l,2.0NRT,308.67,7.3,D,7,11,24.303,48.824215,1.5551883,0.0,0.179,25.153,15.137133,12.853
41.18457,15.58474,349.02,0.54,0.42,2022-07-11,11:28,N20,VIIRS,n,2.0NRT,310.97,7.3,D,7,11,24.342,48.834656,1.5584987,0.0,0.179,25.192,15.137133,12.892
41.55574,15.25266,338.23,0.55,0.43,2022-07-11,11:28,N20,VIIRS,l,2.0NRT,308.64,6.73,D,7,11,25.7245,49.044228,1.6850394,0.0,0.359,24.7745,14.561099,14.2245
41.63575,15.61967,347.74,0.53,0.42,2022-07-11,11:28,N20,VIIRS,n,2.0NRT,306.69,11.38,D,7,11,27.4685,42.687447,2.0999792,0.0,0.338,26.1185,14.05845,13.6685
41.16808,15.81293,296.38,0.64,0.72,2022-07-11,23:46,N20,VIIRS,n,2.0NRT,284.7,1.69,N,7,11,20.7445,57.28433,1.0461861,0.0,0.377,23.5445,5.0142193,11.9945
41.17074,15.81294,295.96,0.64,0.72,2022-07-11,23:46,N20,VIIRS,n,2.0NRT,285.25,2.09,N,7,11,20.7185,57.277927,1.0446731,0.0,0.377,23.518501,5.0142193,11.9685
41.82079,15.29132,315.85,0.69,0.74,2022-07-11,23:46,N20,VIIRS,n,2.0NRT,285.15,3.56,N,7,11,21.794,60.81564,1.0232742,0.0,0.204,25.644,4.510787,13.894
41.82102,15.29181,316.28,0.69,0.74,2022-07-11,23:46,N20,VIIRS,n,2.0NRT,285.37,3.56,N,7,11,21.781,60.81263,1.0225425,0.0,0.204,25.630999,4.510787,13.8810005
41.82112,15.29084,337.43,0.45,0.47,2022-07-12,01:26,N20,VIIRS,n,2.0NRT,288.62,5.32,N,7,12,21.720001,76.55927,0.6092336,0.1,0.183,24.12,7.342588,17.42
41.87818,15.06226,298.52,0.43,0.46,2022-07-12,01:26,N20,VIIRS,n,2.0NRT,287.87,0.25,N,7,12,21.119501,83.52723,0.41267133,0.3,0.178,24.369501,11.542478,18.219501
41.39505,15.26705,337.02,0.62,0.54,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,300.49,12.27,D,7,12,25.925,40.21953,2.000769,0.0,0.298,27.074999,2.6208394,11.375
41.39678,15.27388,367.0,0.62,0.54,2022-07-12,11:10,N20,VIIRS,h,2.0NRT,302.77,12.27,D,7,12,25.964,40.230453,2.0050144,0.0,0.298,27.114,2.6208394,11.414
41.39854,15.28078,350.84,0.62,0.54,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,302.48,15.21,D,7,12,26.068,40.259575,2.016372,0.0,0.298,27.218,2.6208394,11.518
41.40792,15.9694,331.19,0.57,0.52,2022-07-12,11:10,N20,VIIRS,l,2.0NRT,301.88,5.36,D,7,12,26.021502,47.868633,1.7544622,0.0,0.12,26.4715,11.770403,14.1215
41.45414,15.35574,343.09,0.61,0.54,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,302.6,8.31,D,7,12,26.998,38.69532,2.1854944,0.0,0.311,27.698,2.968636,11.748
